Provider,PotentialFraud,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_std,InscClaimAmtReimbursed_count,DeductibleAmtPaid_sum,DeductibleAmtPaid_mean,Inpatient,Outpatient,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,FraudBinary,Inpatient_Ratio,Total_Physicians,Amount_Per_Physician,Inpatient_Outpatient_Ratio,Deductible_Ratio,Pct_Male,Unique_Races,Unique_States,Pct_RenalDisease,Pct_Alzheimer,Pct_Heartfailure,Pct_Diabetes
PRV51598,No,779530,1847.23,5699.95,422,65200.0,154.87,61,361,208,75,82,0,0.14454976303317535,283,2754.52296819788,0.1685082872928177,0.08364003484146236,0.3985,4,20,0.198,1.6065,1.4662,1.2607
PRV51599,No,16210,3242.0,3220.53,5,3204.0,640.8,3,2,3,0,0,0,0.6,3,5403.333333333333,1.0,0.19764357535007093,0.4,1,1,0.2,1.4,1.2,1.2
PRV51600,No,36050,330.73,737.98,109,3754.0,34.44,3,106,9,6,7,0,0.027522935779816515,15,2403.3333333333335,0.028037383177570093,0.10413025990957255,0.4369,4,2,0.1845,1.6117,1.4175,1.2039
PRV51601,No,3690,263.57,760.47,14,0.0,0.0,0,14,6,2,4,0,0.0,8,461.25,0.0,0.0,0.3571,2,1,0.1429,1.5714,1.3571,1.4286
PRV51602,No,77480,1986.67,3158.92,39,12816.0,328.62,12,27,20,10,6,0,0.3076923076923077,30,2582.6666666666665,0.42857142857142855,0.16540829364618423,0.4211,4,6,0.2105,1.5,1.2895,1.1579
PRV51604,Yes,697510,2120.09,6736.43,329,53622.0,163.48,50,279,3,2,1,1,0.1519756838905775,5,139502.0,0.17857142857142858,0.07687620697021266,0.4475,4,2,0.2062,1.6809,1.428,1.323
PRV51605,No,46990,652.64,1687.49,72,5520.0,76.67,5,67,6,5,3,0,0.06944444444444445,11,4271.818181818182,0.07352941176470588,0.11746930263241898,0.4,4,1,0.1857,1.6714,1.3571,1.3143
PRV51606,No,66100,1436.96,2815.0,46,10680.0,232.17,10,36,23,9,10,0,0.21739130434782608,32,2065.625,0.2702702702702703,0.16157092933541095,0.2889,3,4,0.1778,1.6889,1.4222,1.2889
PRV51607,No,15410,1027.33,3590.23,15,60.0,4.29,1,14,5,2,2,0,0.06666666666666667,7,2201.4285714285716,0.06666666666666667,0.003893322951138797,0.2,4,1,0.2,1.5333,1.3333,1.2
PRV51608,No,78140,2111.89,4115.72,37,9892.0,267.35,9,28,23,6,11,0,0.24324324324324326,29,2694.4827586206898,0.3103448275862069,0.12659167402515964,0.5405,3,1,0.1622,1.6757,1.4054,1.3784
PRV51609,No,110790,1477.2,3602.88,75,11878.0,160.51,12,63,46,15,20,0,0.16,61,1816.2295081967213,0.1875,0.10721087452951955,0.5143,4,13,0.2286,1.6143,1.3571,1.2286
PRV51610,No,43150,7191.67,10475.58,6,3204.0,534.0,3,3,6,2,2,0,0.5,8,5393.75,0.75,0.07425088642209914,0.6667,2,1,0.1667,1.5,1.1667,1.3333
PRV51611,No,2780,347.5,794.98,8,0.0,0.0,0,8,2,2,2,0,0.0,4,695.0,0.0,0.0,0.125,2,1,0.125,1.875,1.25,1.375
PRV51612,No,66770,5136.15,7332.62,13,6408.0,492.92,6,7,8,4,4,0,0.46153846153846156,12,5564.166666666667,0.75,0.09596980725165116,0.5385,4,1,0.1538,1.7692,1.1538,1.3077
PRV51613,No,20450,973.81,2156.71,21,4272.0,203.43,4,17,15,3,7,0,0.19047619047619047,18,1136.111111111111,0.2222222222222222,0.20888954085374797,0.4762,4,2,0.2381,1.381,1.3333,1.3333
PRV51614,Yes,1472150,5493.1,9580.57,268,155410.0,586.45,148,120,67,16,31,1,0.5522388059701493,83,17736.746987951807,1.2231404958677685,0.10556661646801177,0.4568,4,6,0.2058,1.6008,1.3868,1.2757
PRV51616,No,6120,235.38,414.87,26,0.0,0.0,0,26,24,5,7,0,0.0,29,211.0344827586207,0.0,0.0,0.6154,4,5,0.1538,1.4615,1.4231,1.4231
PRV51617,No,111270,5057.73,7744.74,22,11748.0,534.0,11,11,10,4,4,0,0.5,14,7947.857142857143,0.9166666666666666,0.1055800702788687,0.4091,2,2,0.2727,1.5909,1.4545,1.2273
PRV51618,No,2000,2000.0,0.0,1,1068.0,1068.0,1,0,1,1,0,0,1.0,2,1000.0,1.0,0.5337331334332833,1.0,1,1,0.0,2.0,2.0,2.0
PRV51619,No,78150,4113.16,8503.68,19,7476.0,415.33,8,11,9,4,3,0,0.42105263157894735,13,6011.538461538462,0.6666666666666666,0.09566096403117043,0.2222,3,2,0.1667,1.5556,1.3333,1.2222
PRV51620,No,21190,2648.75,3513.87,8,3204.0,400.5,3,5,4,3,1,0,0.375,7,3027.1428571428573,0.5,0.15119626256429616,0.375,2,1,0.25,1.375,1.5,1.125
PRV51621,No,530,58.89,60.92,9,0.0,0.0,0,9,5,1,1,0,0.0,6,88.33333333333333,0.0,0.0,0.4444,3,1,0.1111,1.8889,1.3333,1.4444
PRV51622,No,101690,987.28,2445.83,103,9682.0,94.0,9,94,40,17,17,0,0.08737864077669903,57,1784.0350877192982,0.09473684210526316,0.09520999891829168,0.4681,4,3,0.1702,1.5745,1.4468,1.266
PRV51623,No,56350,2683.33,5209.2,21,7476.0,356.0,7,14,15,7,7,0,0.3333333333333333,22,2561.3636363636365,0.4666666666666667,0.13266845308867634,0.2857,4,2,0.2381,1.619,1.2857,1.1429
PRV51624,No,320,64.0,37.82,5,40.0,8.0,0,5,3,0,3,0,0.0,3,106.66666666666667,0.0,0.12461059190031153,0.6,2,1,0.0,1.8,1.6,1.2
PRV51625,No,19420,2774.29,2492.78,7,4272.0,610.29,4,3,6,2,1,0,0.5714285714285714,8,2427.5,1.0,0.21996807579424335,0.5714,2,1,0.1429,1.2857,1.4286,1.4286
PRV51626,No,36920,4102.22,11589.83,9,1068.0,118.67,1,8,8,2,3,0,0.1111111111111111,10,3692.0,0.1111111111111111,0.028926627122775658,0.4444,3,1,0.2222,1.4444,1.5556,1.3333
PRV51627,No,44860,1725.38,5318.87,26,3204.0,123.23,3,23,7,4,4,0,0.11538461538461539,11,4078.181818181818,0.125,0.07142061032968502,0.5769,4,1,0.1538,1.5385,1.5385,1.4231
PRV51628,No,13320,2220.0,3448.99,6,2136.0,356.0,2,4,5,1,4,0,0.3333333333333333,6,2220.0,0.4,0.1603483221980332,0.0,2,1,0.3333,1.6667,1.0,1.3333
PRV51629,No,213000,9681.82,7972.49,22,22428.0,1068.0,22,0,10,5,2,0,1.0,15,14200.0,22.0,0.10529528030384834,0.25,3,2,0.3,1.6,1.4,1.25
PRV51630,No,1860,372.0,743.42,5,1068.0,213.6,1,4,4,1,1,0,0.2,5,372.0,0.2,0.5738850080601827,0.8,2,1,0.2,1.8,1.0,1.2
PRV51631,No,1500,250.0,324.59,6,0.0,0.0,0,6,4,0,3,0,0.0,4,375.0,0.0,0.0,0.3333,2,1,0.0,1.6667,1.5,1.6667
PRV51632,No,26850,1032.69,1903.44,26,4342.0,167.0,4,22,10,1,5,0,0.15384615384615385,11,2440.909090909091,0.17391304347826086,0.16170719898700234,0.32,4,1,0.28,1.6,1.52,1.2
PRV51634,No,71090,597.39,1827.48,119,5620.0,47.23,5,114,30,10,18,0,0.04201680672268908,40,1777.25,0.043478260869565216,0.0790536073483282,0.4483,4,2,0.1724,1.5862,1.4138,1.2586
PRV51635,No,28120,969.66,4432.63,29,1068.0,36.83,1,28,23,3,6,0,0.034482758620689655,26,1081.5384615384614,0.034482758620689655,0.03797873475338715,0.3793,4,2,0.1724,1.5862,1.4483,1.1724
PRV51636,No,180020,569.68,3174.73,316,3924.0,12.42,3,313,9,8,5,0,0.00949367088607595,17,10589.411764705883,0.009554140127388535,0.021797456963354275,0.4278,4,1,0.1711,1.6791,1.3957,1.3422
PRV51637,No,43440,1277.65,3705.74,34,7576.0,222.82,7,27,19,6,11,0,0.20588235294117646,25,1737.6,0.25,0.1743974586220391,0.5,4,2,0.1471,1.4706,1.5588,1.3235
PRV51638,No,20490,5122.5,4858.26,4,2136.0,534.0,2,2,4,2,0,0,0.5,6,3415.0,0.6666666666666666,0.10424088624274072,0.25,1,1,0.25,2.0,1.25,1.0
PRV51639,No,112520,3880.0,7521.17,29,12816.0,441.93,12,17,23,7,6,0,0.41379310344827586,30,3750.6666666666665,0.6666666666666666,0.11389873890207161,0.4483,4,3,0.1724,1.4483,1.3103,1.0345
PRV51640,No,17490,2498.57,3143.99,7,3204.0,457.71,3,4,6,0,2,0,0.42857142857142855,6,2915.0,0.6,0.18317992110228118,0.2857,2,1,0.4286,1.7143,1.5714,1.2857
PRV51641,No,1700,121.43,138.72,14,90.0,6.43,0,14,7,1,4,0,0.0,8,212.5,0.0,0.05291005291005291,0.0769,4,1,0.2308,1.4615,1.2308,1.2308
PRV51642,No,10460,360.69,942.25,29,120.0,4.29,1,28,16,5,6,0,0.034482758620689655,21,498.0952380952381,0.034482758620689655,0.011471178663607686,0.36,3,1,0.12,1.48,1.64,1.36
PRV51644,No,16490,687.08,1597.11,24,1178.0,49.08,1,23,9,5,8,0,0.041666666666666664,14,1177.857142857143,0.041666666666666664,0.07143290279546419,0.375,3,1,0.125,1.7083,1.4583,1.4167
PRV51645,No,280,56.0,51.77,5,90.0,18.0,0,5,5,1,2,0,0.0,6,46.666666666666664,0.0,0.3202846975088968,0.6,3,1,0.0,1.6,1.4,1.2
PRV51647,No,44940,3745.0,5577.6,12,6408.0,534.0,6,6,6,5,4,0,0.5,11,4085.4545454545455,0.8571428571428571,0.142586947330945,0.4167,3,1,0.3333,1.75,1.3333,1.0833
PRV51650,No,13290,553.75,827.67,24,0.0,0.0,0,24,2,2,2,0,0.0,4,3322.5,0.0,0.0,0.5217,4,1,0.0435,1.6087,1.6522,1.5652
PRV51652,No,17600,275.0,516.56,64,270.0,4.22,0,64,2,2,1,0,0.0,4,4400.0,0.0,0.01534003749786944,0.3878,4,1,0.3061,1.6327,1.4082,1.2653
PRV51653,No,8530,355.42,708.8,24,110.0,4.58,0,24,2,2,2,0,0.0,4,2132.5,0.0,0.012894150744344156,0.4167,3,1,0.25,1.6667,1.4583,1.375
PRV51654,No,220,110.0,127.28,2,10.0,5.0,0,2,1,1,1,0,0.0,2,110.0,0.0,0.04524886877828054,1.0,1,1,0.5,1.5,1.0,1.0
PRV51655,No,70,23.33,20.82,3,40.0,13.33,0,3,2,0,2,0,0.0,2,35.0,0.0,0.5633802816901409,0.0,2,1,0.0,1.3333,2.0,1.6667
PRV51656,No,4860,211.3,420.71,23,0.0,0.0,0,23,1,1,1,0,0.0,2,2430.0,0.0,0.0,0.6087,4,1,0.087,1.5652,1.3913,1.2174
PRV51657,No,3760,940.0,1583.16,4,200.0,50.0,0,4,3,0,1,0,0.0,3,1253.3333333333333,0.0,0.053177346450412125,0.5,2,1,0.25,1.25,1.25,1.5
PRV51658,No,1770,354.0,640.69,5,0.0,0.0,0,5,3,0,1,0,0.0,3,590.0,0.0,0.0,0.2,3,1,0.0,1.6,1.8,1.4
PRV51660,No,180,60.0,45.83,3,30.0,10.0,0,3,3,1,1,0,0.0,4,45.0,0.0,0.16574585635359115,0.3333,2,1,0.6667,1.6667,1.3333,1.0
PRV51661,No,47570,355.0,674.84,134,570.0,4.25,0,134,4,3,2,0,0.0,7,6795.714285714285,0.0,0.011982089928738096,0.427,4,1,0.1573,1.6854,1.4382,1.2697
PRV51664,No,790,79.0,84.12,10,50.0,5.0,0,10,7,2,2,0,0.0,9,87.77777777777777,0.0,0.0632111251580278,0.4,1,1,0.0,1.7,1.4,1.2
PRV51665,No,3810,254.0,521.15,15,40.0,2.67,0,15,2,2,2,0,0.0,4,952.5,0.0,0.010495932826029914,0.3333,3,1,0.2,1.7333,1.6,1.2
PRV51666,No,50,50.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,50.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,2.0
PRV51668,No,9020,237.37,410.98,38,110.0,2.89,0,38,7,4,7,0,0.0,11,820.0,0.0,0.012193770092007538,0.3704,3,2,0.1852,1.6296,1.4444,1.2222
PRV51669,No,21060,277.11,510.96,76,320.0,4.21,0,76,29,7,14,0,0.0,36,585.0,0.0,0.015193960400740706,0.4324,4,2,0.2162,1.5676,1.4459,1.3649
PRV51670,No,122850,281.77,656.46,436,2318.0,5.32,1,435,72,26,42,0,0.0022935779816513763,98,1253.5714285714287,0.0022935779816513763,0.018868385279729102,0.3741,4,3,0.1573,1.6503,1.507,1.4161
PRV51671,No,8490,217.69,338.06,39,100.0,2.56,0,39,14,6,10,0,0.0,20,424.5,0.0,0.01177717583323519,0.2308,2,1,0.2051,1.6923,1.359,1.3333
PRV51672,No,2270,378.33,713.12,6,0.0,0.0,0,6,3,1,4,0,0.0,4,567.5,0.0,0.0,0.6667,2,2,0.1667,1.5,2.0,1.3333
PRV51673,No,51180,279.67,531.83,183,680.0,3.72,0,183,1,1,1,0,0.0,2,25590.0,0.0,0.013286180418514683,0.5455,4,1,0.1818,1.7273,1.4805,1.3766
PRV51674,No,1400,350.0,367.79,4,0.0,0.0,0,4,2,1,2,0,0.0,3,466.6666666666667,0.0,0.0,0.25,2,1,0.25,1.75,1.75,1.0
PRV51675,No,7690,274.64,474.98,28,100.0,3.57,0,28,9,2,5,0,0.0,11,699.0909090909091,0.0,0.01300221037576388,0.2857,4,2,0.0714,1.6071,1.3214,1.4286
PRV51676,No,91920,666.09,3133.22,138,3724.0,26.99,3,135,22,10,19,0,0.021739130434782608,32,2872.5,0.022058823529411766,0.04051304924881148,0.4048,4,2,0.1984,1.619,1.4603,1.2698
PRV51678,No,25540,386.97,649.36,66,310.0,4.7,0,66,23,7,13,0,0.0,30,851.3333333333334,0.0,0.012137347793743394,0.375,4,3,0.2031,1.6875,1.4219,1.3281
PRV51679,No,39420,1037.37,4089.33,38,2206.0,58.05,2,36,7,4,5,0,0.05263157894736842,11,3583.6363636363635,0.05405405405405406,0.05596002130843966,0.375,3,1,0.1875,1.4375,1.3125,1.375
PRV51681,No,69130,2658.85,9986.47,26,1068.0,41.08,1,25,9,5,5,0,0.038461538461538464,14,4937.857142857143,0.038461538461538464,0.01544893029176491,0.5385,4,2,0.2308,1.6923,1.3846,1.1923
PRV51682,No,9110,569.38,1515.53,16,0.0,0.0,0,16,7,3,6,0,0.0,10,911.0,0.0,0.0,0.375,3,1,0.3125,1.4375,1.3125,1.125
PRV51685,No,11830,215.09,474.78,55,80.0,1.45,0,55,4,3,3,0,0.0,7,1690.0,0.0,0.006761896712027724,0.5,4,1,0.1,1.625,1.45,1.3
PRV51687,No,2530,253.0,452.6,10,100.0,10.0,0,10,4,2,2,0,0.0,6,421.6666666666667,0.0,0.039510075069142635,0.1667,2,1,0.1667,1.5,1.1667,1.3333
PRV51688,No,22660,2517.78,5948.58,9,2136.0,237.33,2,7,5,2,2,0,0.2222222222222222,7,3237.1428571428573,0.25,0.09425885883235514,0.6667,1,1,0.1111,1.5556,1.4444,1.2222
PRV51689,No,1700,1700.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,1700.0,0.0,0.0,1.0,1,1,1.0,2.0,2.0,1.0
PRV51690,No,125280,491.29,1354.34,255,7816.0,30.65,7,248,27,16,18,0,0.027450980392156862,43,2913.4883720930234,0.028112449799196786,0.062387752332755966,0.4796,4,3,0.1674,1.6018,1.4344,1.3213
PRV51691,No,26790,304.43,610.26,88,180.0,2.05,0,88,4,4,4,0,0.0,8,3348.75,0.0,0.006718674181628159,0.3878,4,1,0.0816,1.6327,1.5714,1.3878
PRV51692,No,970,88.18,75.34,11,0.0,0.0,0,11,1,1,1,0,0.0,2,485.0,0.0,0.0,0.7273,2,1,0.0909,1.5455,1.5455,1.3636
PRV51693,No,21100,186.73,406.01,113,380.0,3.36,0,113,1,1,1,0,0.0,2,10550.0,0.0,0.018008625183640586,0.4118,4,1,0.0784,1.6275,1.4902,1.4314
PRV51694,No,5940,228.46,302.85,26,70.0,2.69,0,26,1,1,1,0,0.0,2,2970.0,0.0,0.01178252819390675,0.2857,4,1,0.1905,1.6667,1.381,1.381
PRV51695,No,113180,263.82,542.41,429,1270.0,2.96,0,429,1,1,1,0,0.0,2,56590.0,0.0,0.011220964649543651,0.4463,4,1,0.1469,1.6497,1.5311,1.3898
PRV51696,No,730,81.11,101.05,9,0.0,0.0,0,9,3,1,2,0,0.0,4,182.5,0.0,0.0,0.6667,2,2,0.1111,1.6667,1.3333,1.3333
PRV51697,No,21600,342.86,571.56,63,380.0,6.03,0,63,2,2,2,0,0.0,4,5400.0,0.0,0.017591778158418593,0.5,4,1,0.2407,1.6852,1.3889,1.2593
PRV51698,No,1910,146.92,230.7,13,0.0,0.0,0,13,2,1,2,0,0.0,3,636.6666666666666,0.0,0.0,0.4615,4,1,0.3077,1.3077,1.4615,1.5385
PRV51699,No,53760,257.22,503.27,209,1020.0,4.88,0,209,1,1,0,0,0.0,2,26880.0,0.0,0.018972861367906102,0.3817,4,1,0.1145,1.6565,1.4962,1.3435
PRV51702,No,3230,323.0,707.99,10,80.0,8.0,0,10,4,2,2,0,0.0,6,538.3333333333334,0.0,0.024760136180748994,0.4,3,1,0.2,1.5,1.5,1.3
PRV51703,No,80,40.0,28.28,2,0.0,0.0,0,2,2,0,1,0,0.0,2,40.0,0.0,0.0,1.0,2,1,0.0,1.5,1.5,1.0
PRV51704,No,600,600.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,600.0,0.0,0.0,0.0,1,1,1.0,1.0,2.0,1.0
PRV51705,No,400,400.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,400.0,0.0,0.0,1.0,1,1,0.0,2.0,1.0,2.0
PRV51706,No,330,165.0,190.92,2,0.0,0.0,0,2,1,0,1,0,0.0,1,330.0,0.0,0.0,0.0,2,1,0.0,2.0,1.5,1.0
PRV51707,No,270,22.5,14.22,12,40.0,3.33,0,12,1,1,1,0,0.0,2,135.0,0.0,0.14760147601476015,0.3333,3,1,0.3333,1.5,1.3333,1.3333
PRV51708,No,410,102.5,77.62,4,50.0,12.5,0,4,3,1,2,0,0.0,4,102.5,0.0,0.12165450121654502,0.25,2,1,0.0,1.5,1.0,1.25
PRV51709,No,1610,161.0,307.95,10,0.0,0.0,0,10,9,1,4,0,0.0,10,161.0,0.0,0.0,0.2,3,1,0.0,1.8,1.3,1.3
PRV51710,No,121080,7122.35,8568.21,17,15032.0,884.24,14,3,11,5,4,0,0.8235294117647058,16,7567.5,3.5,0.12414829742073488,0.3529,4,1,0.1765,1.5294,1.1765,1.1765
PRV51711,No,4000,4000.0,0.0,1,1068.0,1068.0,1,0,1,0,0,0,1.0,1,4000.0,1.0,0.2669332666833292,1.0,1,1,1.0,1.0,2.0,1.0
PRV51712,No,860,286.67,444.56,3,0.0,0.0,0,3,1,0,0,0,0.0,1,860.0,0.0,0.0,0.3333,2,1,0.0,1.6667,1.3333,1.3333
PRV51713,No,1380,106.15,155.97,13,50.0,3.85,0,13,2,1,2,0,0.0,3,460.0,0.0,0.036205648081100654,0.2308,3,1,0.3846,1.6923,1.3846,1.4615
PRV51715,No,67340,5611.67,11585.93,12,3204.0,267.0,3,9,6,3,4,0,0.25,9,7482.222222222223,0.3,0.047578741034436677,0.5833,3,1,0.1667,1.8333,1.4167,1.25
PRV51716,No,23030,280.85,485.94,82,110.0,1.34,0,82,3,2,2,0,0.0,5,4606.0,0.0,0.00477617124744909,0.375,4,1,0.2188,1.625,1.5156,1.2812
PRV51718,No,2170,271.25,378.13,8,0.0,0.0,0,8,2,2,1,0,0.0,4,542.5,0.0,0.0,0.5,2,1,0.25,1.75,1.75,1.375
PRV51719,No,4740,1185.0,1290.31,4,0.0,0.0,0,4,3,1,1,0,0.0,4,1185.0,0.0,0.0,0.25,3,1,0.25,1.5,1.25,1.5
PRV51720,No,720,180.0,200.67,4,0.0,0.0,0,4,1,1,1,0,0.0,2,360.0,0.0,0.0,0.25,2,1,0.25,1.5,1.25,1.0
PRV51721,No,680,136.0,90.17,5,0.0,0.0,0,5,2,2,1,0,0.0,4,170.0,0.0,0.0,0.6,3,1,0.4,1.8,1.2,1.4
PRV51722,No,30,30.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,30.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,2.0
PRV51723,No,5340,333.75,801.4,16,100.0,6.25,0,16,3,2,3,0,0.0,5,1068.0,0.0,0.01872308556450103,0.5,2,1,0.125,1.5,1.5625,1.25
PRV51724,No,2480,413.33,521.52,6,0.0,0.0,0,6,1,1,1,0,0.0,2,1240.0,0.0,0.0,0.3333,3,1,0.3333,1.6667,1.3333,1.3333
PRV51725,No,190,47.5,22.17,4,80.0,20.0,0,4,3,0,1,0,0.0,3,63.333333333333336,0.0,0.418848167539267,0.25,2,1,0.0,1.75,2.0,1.25
PRV51726,No,6790,323.33,643.0,21,0.0,0.0,0,21,2,2,1,0,0.0,4,1697.5,0.0,0.0,0.3333,4,1,0.1429,1.7619,1.4286,1.2381
PRV51727,No,1950,650.0,522.02,3,0.0,0.0,0,3,1,0,1,0,0.0,1,1950.0,0.0,0.0,0.3333,3,1,0.0,1.3333,1.3333,1.3333
PRV51729,No,3740,196.84,233.14,19,0.0,0.0,0,19,3,2,3,0,0.0,5,748.0,0.0,0.0,0.4737,3,1,0.2105,1.8421,1.3158,1.3158
PRV51731,No,8720,229.47,411.13,38,230.0,6.05,0,38,3,3,3,0,0.0,6,1453.3333333333333,0.0,0.026373122348354545,0.5526,4,1,0.2368,1.5,1.3947,1.1579
PRV51732,No,6960,580.0,979.29,12,60.0,5.0,0,12,2,2,1,0,0.0,4,1740.0,0.0,0.0086194512282718,0.5,3,1,0.1667,1.9167,1.5,1.3333
PRV51733,No,70,35.0,35.36,2,0.0,0.0,0,2,1,1,1,0,0.0,2,35.0,0.0,0.0,1.0,1,1,0.5,1.5,1.5,1.0
PRV51734,No,7900,395.0,723.88,20,30.0,1.5,0,20,1,1,1,0,0.0,2,3950.0,0.0,0.003796987723073029,0.35,3,1,0.1,1.55,1.6,1.3
PRV51735,No,350,87.5,83.02,4,0.0,0.0,0,4,1,1,1,0,0.0,2,175.0,0.0,0.0,0.25,3,1,0.25,1.0,1.25,1.0
PRV51736,No,5620,267.62,446.75,21,0.0,0.0,0,21,2,1,1,0,0.0,3,1873.3333333333333,0.0,0.0,0.2857,3,1,0.3333,1.619,1.381,1.1429
PRV51737,No,50300,330.92,598.96,152,380.0,2.5,0,152,4,4,4,0,0.0,8,6287.5,0.0,0.007554521778891076,0.3491,4,1,0.1981,1.6981,1.4717,1.3491
PRV51738,No,850,53.12,28.22,16,0.0,0.0,0,16,2,1,2,0,0.0,3,283.3333333333333,0.0,0.0,0.3571,2,1,0.0714,1.6429,1.6429,1.5
PRV51739,No,13700,185.14,296.09,74,110.0,1.49,0,74,6,3,6,0,0.0,9,1522.2222222222222,0.0,0.0080286110502883,0.4444,4,1,0.1111,1.5278,1.375,1.3056
PRV51740,No,14010,245.79,482.45,57,350.0,6.14,0,57,3,2,2,0,0.0,5,2802.0,0.0,0.024980372564413676,0.4706,4,1,0.1569,1.6667,1.5686,1.2745
PRV51741,No,5190,148.29,200.79,35,0.0,0.0,0,35,2,2,2,0,0.0,4,1297.5,0.0,0.0,0.3529,4,1,0.1765,1.7059,1.5294,1.2941
PRV51742,No,2830,217.69,509.14,13,50.0,3.85,0,13,4,3,3,0,0.0,7,404.2857142857143,0.0,0.017661603673613566,0.3077,3,1,0.2308,1.6923,1.4615,1.3077
PRV51743,No,29380,248.98,525.51,118,390.0,3.31,0,118,1,1,0,0,0.0,2,14690.0,0.0,0.013273884483169395,0.513,4,1,0.1739,1.5739,1.487,1.3652
PRV51744,No,660,132.0,116.06,5,0.0,0.0,0,5,1,0,1,0,0.0,1,660.0,0.0,0.0,0.6,3,2,0.0,1.8,1.4,1.4
PRV51745,No,2290,176.15,207.02,13,200.0,15.38,0,13,3,2,2,0,0.0,5,458.0,0.0,0.08729812309035356,0.5,3,1,0.25,1.75,1.8333,1.4167
PRV51746,No,10490,403.46,763.93,26,0.0,0.0,0,26,3,2,2,0,0.0,5,2098.0,0.0,0.0,0.44,4,1,0.12,1.56,1.44,1.28
PRV51747,No,1500,375.0,189.3,4,0.0,0.0,0,4,1,0,1,0,0.0,1,1500.0,0.0,0.0,0.75,1,1,0.5,1.25,1.75,1.25
PRV51748,No,8060,447.78,956.1,18,0.0,0.0,0,18,1,1,1,0,0.0,2,4030.0,0.0,0.0,0.3333,4,1,0.2222,1.4444,1.2222,1.2222
PRV51749,No,2780,463.33,856.1,6,80.0,13.33,0,6,2,0,2,0,0.0,2,1390.0,0.0,0.02876663070837828,0.3333,2,1,0.1667,1.6667,1.5,1.1667
PRV51750,No,1600,533.33,513.16,3,80.0,26.67,0,3,1,1,1,0,0.0,2,800.0,0.0,0.04996876951905059,0.0,1,1,0.0,1.6667,1.6667,1.6667
PRV51751,No,900,450.0,70.71,2,0.0,0.0,0,2,2,0,1,0,0.0,2,450.0,0.0,0.0,0.5,2,1,0.0,2.0,1.5,2.0
PRV51752,No,32740,376.32,755.66,87,150.0,1.72,0,87,3,3,3,0,0.0,6,5456.666666666667,0.0,0.004581411685654073,0.3333,3,1,0.2029,1.6522,1.4783,1.3188
PRV51753,No,1210,302.5,291.02,4,0.0,0.0,0,4,1,1,1,0,0.0,2,605.0,0.0,0.0,0.25,2,1,0.25,1.75,1.25,1.5
PRV51754,No,2120,235.56,340.59,9,0.0,0.0,0,9,1,1,1,0,0.0,2,1060.0,0.0,0.0,0.3333,3,1,0.2222,1.7778,1.4444,1.2222
PRV51755,No,590,98.33,54.56,6,0.0,0.0,0,6,1,0,1,0,0.0,1,590.0,0.0,0.0,0.6667,3,1,0.1667,1.8333,1.1667,1.3333
PRV51758,No,910,130.0,120.83,7,0.0,0.0,0,7,3,1,2,0,0.0,4,227.5,0.0,0.0,0.4286,3,2,0.0,1.5714,1.5714,1.2857
PRV51759,No,1090,83.85,59.24,13,0.0,0.0,0,13,2,1,1,0,0.0,3,363.3333333333333,0.0,0.0,0.3077,3,1,0.3077,1.3846,1.3846,1.3077
PRV51761,No,1870,170.0,199.4,11,0.0,0.0,0,11,2,2,2,0,0.0,4,467.5,0.0,0.0,0.3636,3,1,0.1818,1.7273,1.6364,1.0909
PRV51762,No,3100,221.43,467.54,14,0.0,0.0,0,14,2,2,2,0,0.0,4,775.0,0.0,0.0,0.4286,4,1,0.2143,1.7143,1.5,1.3571
PRV51763,No,3960,360.0,654.42,11,0.0,0.0,0,11,1,1,1,0,0.0,2,1980.0,0.0,0.0,0.4545,2,1,0.0,1.6364,1.5455,1.4545
PRV51764,No,6060,183.64,351.71,33,100.0,3.03,0,33,1,1,1,0,0.0,2,3030.0,0.0,0.01649892756970797,0.4242,4,1,0.1818,1.6364,1.3939,1.2424
PRV51765,No,2870,205.0,438.86,14,0.0,0.0,0,14,2,1,2,0,0.0,3,956.6666666666666,0.0,0.0,0.2857,3,1,0.2143,1.7143,1.4286,1.2143
PRV51766,No,2290,99.57,133.77,23,0.0,0.0,0,23,1,1,1,0,0.0,2,1145.0,0.0,0.0,0.3478,4,1,0.0435,1.5217,1.4348,1.2174
PRV51767,No,4060,338.33,808.17,12,200.0,16.67,0,12,2,1,2,0,0.0,3,1353.3333333333333,0.0,0.04924895345973898,0.3333,1,1,0.25,1.75,1.5,1.1667
PRV51769,No,4800,320.0,750.84,15,0.0,0.0,0,15,7,2,3,0,0.0,9,533.3333333333334,0.0,0.0,0.5333,4,1,0.0667,1.8,1.3333,1.3333
